txn_id,member_id,ticker,txn_date,txn_type,quantity,percentage_fee,txn_time
4167,e4da3b,BTC,2017-11-04,SELL,2.68251824501572,0.30,2017-11-04 14:17:54.018577
4168,c4ca42,ETH,2017-11-04,SELL,3.16648134024941,0.28,2017-11-04 14:43:07.118716
4169,8f14e4,ETH,2017-11-04,BUY,9.82155021827264,0.30,2017-11-04 19:39:00.942535
4170,d3d944,BTC,2017-11-05,BUY,8.63487204020227,0.30,2017-11-05 00:44:10.344857
4171,d3d944,ETH,2017-11-05,SELL,7.72130890163691,0.30,2017-11-05 02:30:02.096995
4172,c81e72,ETH,2017-11-05,BUY,6.10166004935277,0.30,2017-11-05 09:56:51.34861
4173,c81e72,BTC,2017-11-05,SELL,7.08931459482553,0.30,2017-11-05 11:16:14.595739
4174,8f14e4,BTC,2017-11-05,SELL,8.54540021638204,0.30,2017-11-05 15:20:25.016415
4175,a87ff6,BTC,2017-11-05,BUY,9.76783882492516,0.30,2017-11-05 16:25:21.846044
4176,a87ff6,ETH,2017-11-05,BUY,4.69161704412169,0.30,2017-11-05 22:52:47.720259
4177,eccbc8,ETH,2017-11-05,SELL,4.28188605066094,0.13,2017-11-05 23:25:10.312265
4178,eccbc8,BTC,2017-11-06,BUY,7.77616459958761,0.30,2017-11-06 04:09:18.082334
4179,c20ad4,BTC,2017-11-06,BUY,3.63803967575958,0.30,2017-11-06 08:44:50.60971
4180,eccbc8,BTC,2017-11-06,SELL,2.36505447757896,0.30,2017-11-06 09:51:48.338382
4181,c4ca42,ETH,2017-11-06,BUY,2.2784402417042,0.10,2017-11-06 15:34:32.088524
4182,a87ff6,ETH,2017-11-06,BUY,5.06895994895093,0.30,2017-11-06 16:35:55.468964
4183,c20ad4,ETH,2017-11-07,BUY,2.06125635082021,0.30,2017-11-07 03:13:25.454231
4184,8f14e4,BTC,2017-11-07,BUY,7.1711394624008,0.30,2017-11-07 03:25:53.077218
4185,c9f0f8,BTC,2017-11-07,BUY,1.28074048191213,0.30,2017-11-07 05:05:34.756183
4186,c9f0f8,ETH,2017-11-07,BUY,7.58494702908212,0.30,2017-11-07 07:21:29.051258
4187,c20ad4,BTC,2017-11-07,BUY,7.26781909141625,0.30,2017-11-07 07:46:25.077485
4188,a87ff6,BTC,2017-11-07,BUY,6.25190183903374,0.30,2017-11-07 08:27:02.105859
4189,c4ca42,BTC,2017-11-07,BUY,9.43184061511555,0.30,2017-11-07 08:49:26.50026
4190,e4da3b,BTC,2017-11-07,BUY,4.84642509066799,0.30,2017-11-07 09:05:26.024044
4191,aab323,ETH,2017-11-07,BUY,8.17572916299209,0.24,2017-11-07 09:38:04.281993
4192,c81e72,ETH,2017-11-07,BUY,4.88413358889442,0.15,2017-11-07 12:47:46.064258
4193,e4da3b,BTC,2017-11-07,BUY,9.70587365425803,0.30,2017-11-07 16:15:45.928332
4194,c51ce4,ETH,2017-11-07,BUY,1.92361383414774,0.18,2017-11-07 21:27:04.861175
4195,d3d944,BTC,2017-11-07,BUY,8.7462412099163,0.30,2017-11-07 21:40:05.98546
4196,c20ad4,ETH,2017-11-08,BUY,5.6261766316182,0.30,2017-11-08 00:16:47.57439
4197,45c48c,ETH,2017-11-08,BUY,3.95767398825459,0.30,2017-11-08 00:27:58.226035
4198,aab323,BTC,2017-11-08,BUY,7.96173462194798,0.30,2017-11-08 00:40:21.963018
4199,c4ca42,BTC,2017-11-08,BUY,7.51660602104653,0.30,2017-11-08 01:26:36.080133
4200,c9f0f8,ETH,2017-11-08,BUY,3.64943212547356,0.30,2017-11-08 04:37:54.611585
4201,45c48c,BTC,2017-11-08,BUY,7.16470792298832,0.17,2017-11-08 04:51:30.836155
4202,c4ca42,ETH,2017-11-08,BUY,2.06549597430868,0.30,2017-11-08 06:52:09.239979
4203,c81e72,BTC,2017-11-08,BUY,8.06716000651921,0.20,2017-11-08 09:22:53.153992
4204,c4ca42,BTC,2017-11-08,SELL,2.54953652819804,0.19,2017-11-08 14:24:29.558049
4205,a87ff6,BTC,2017-11-08,BUY,5.73308435687249,0.30,2017-11-08 16:15:49.121556
4206,d3d944,BTC,2017-11-08,BUY,1.84529438320379,0.30,2017-11-08 16:54:32.931101
4207,aab323,BTC,2017-11-08,BUY,3.05920259964228,0.30,2017-11-08 18:19:07.176029
4208,aab323,BTC,2017-11-08,BUY,3.99050622528964,0.30,2017-11-08 21:20:58.750734
4209,e4da3b,BTC,2017-11-08,SELL,0.715352647086256,0.20,2017-11-08 22:27:24.160439
4210,c4ca42,BTC,2017-11-08,BUY,3.24820208252905,0.30,2017-11-08 23:31:27.050161
4211,6512bd,BTC,2017-11-09,BUY,9.53891214318237,0.30,2017-11-09 00:15:45.449241
4212,c81e72,BTC,2017-11-09,BUY,8.72352861161563,0.30,2017-11-09 00:20:56.999821
4213,c4ca42,BTC,2017-11-09,BUY,7.20752494453851,0.30,2017-11-09 01:32:10.859154
4214,c81e72,ETH,2017-11-09,BUY,7.83653473595901,0.30,2017-11-09 05:03:09.202657
4215,c4ca42,ETH,2017-11-09,BUY,9.17601087781396,0.30,2017-11-09 09:04:27.508259
4216,a87ff6,BTC,2017-11-09,BUY,4.11942468663423,0.30,2017-11-09 09:11:28.376514
4217,d3d944,BTC,2017-11-09,BUY,6.42937765589313,0.30,2017-11-09 09:19:54.325029
4218,e4da3b,BTC,2017-11-09,BUY,5.38397725526192,0.30,2017-11-09 09:28:25.916138
4219,c51ce4,ETH,2017-11-09,BUY,1.41233189842236,0.03,2017-11-09 12:35:04.317205
4220,6512bd,ETH,2017-11-09,BUY,2.37620056576564,0.30,2017-11-09 13:56:52.289583
4221,45c48c,BTC,2017-11-09,BUY,1.70106644419764,0.25,2017-11-09 19:55:54.322743
4222,aab323,ETH,2017-11-09,BUY,5.22930223659582,0.30,2017-11-09 23:31:12.206437
4223,45c48c,ETH,2017-11-09,BUY,7.01696215965445,0.18,2017-11-09 23:37:49.201486
4224,6512bd,ETH,2017-11-09,BUY,4.38455184668708,0.14,2017-11-09 23:48:34.845301
4225,e4da3b,BTC,2017-11-10,BUY,8.01145123722559,0.10,2017-11-10 00:27:30.845389
4226,e4da3b,BTC,2017-11-10,BUY,8.7001827228794,0.30,2017-11-10 00:40:45.171663
4227,6512bd,ETH,2017-11-10,SELL,5.642016969779,0.30,2017-11-10 01:34:21.402691
4228,c20ad4,BTC,2017-11-10,BUY,9.57412342176649,0.30,2017-11-10 01:51:53.049984
4229,45c48c,BTC,2017-11-10,BUY,8.04907137452044,0.30,2017-11-10 02:47:28.563017
4230,d3d944,BTC,2017-11-10,SELL,8.34072406957691,0.30,2017-11-10 05:35:51.802047
4231,c4ca42,BTC,2017-11-10,BUY,9.26903553100505,0.30,2017-11-10 05:37:01.232268
4232,eccbc8,ETH,2017-11-10,BUY,5.22483333777199,0.30,2017-11-10 08:33:36.045357
4233,c51ce4,ETH,2017-11-10,BUY,4.30722774485591,0.04,2017-11-10 09:09:15.48556
4234,c9f0f8,BTC,2017-11-10,BUY,1.4196490056835,0.19,2017-11-10 12:37:41.808693
4235,c81e72,ETH,2017-11-10,SELL,7.15337278154866,0.15,2017-11-10 14:05:23.042808
4236,eccbc8,BTC,2017-11-10,BUY,7.04788462403467,0.30,2017-11-10 16:40:36.854665
4237,a87ff6,BTC,2017-11-10,BUY,8.90492298866423,0.30,2017-11-10 19:38:29.978364
4238,45c48c,BTC,2017-11-10,BUY,5.20558810083291,0.30,2017-11-10 20:05:13.289797
4239,d3d944,ETH,2017-11-10,SELL,0.958031086215207,0.30,2017-11-10 21:08:36.832667
4240,c4ca42,BTC,2017-11-10,SELL,7.12924710584634,0.29,2017-11-10 21:48:10.680082
4241,45c48c,BTC,2017-11-10,BUY,7.47093355428301,0.30,2017-11-10 23:48:08.765552
4242,d3d944,BTC,2017-11-11,SELL,8.19411265035502,0.30,2017-11-11 00:33:56.530476
4243,c9f0f8,BTC,2017-11-11,BUY,6.16680894573445,0.30,2017-11-11 02:03:05.463172
4244,e4da3b,BTC,2017-11-11,BUY,4.35953647942764,0.30,2017-11-11 02:15:09.63017
4245,d3d944,BTC,2017-11-11,SELL,5.98558730453487,0.09,2017-11-11 03:24:22.46851
4246,d3d944,ETH,2017-11-11,SELL,2.27510688661535,0.30,2017-11-11 04:26:49.478842
4247,d3d944,BTC,2017-11-11,BUY,0.66316441991237,0.30,2017-11-11 05:09:05.132082
4248,167909,BTC,2017-11-11,BUY,5.76084947816131,0.30,2017-11-11 10:42:26.50425
4249,8f14e4,ETH,2017-11-11,BUY,3.15230148918591,0.30,2017-11-11 13:36:11.865251
4250,c81e72,ETH,2017-11-11,BUY,0.309202089838614,0.29,2017-11-11 16:05:06.587944
4251,c20ad4,ETH,2017-11-11,BUY,5.15250360647936,0.13,2017-11-11 20:36:50.233865
4252,6512bd,BTC,2017-11-11,BUY,8.03317834283842,0.28,2017-11-11 21:28:11.249696
4253,167909,BTC,2017-11-11,BUY,2.38529707663407,0.30,2017-11-11 22:05:47.020741
4254,c81e72,BTC,2017-11-11,BUY,9.54571474528027,0.11,2017-11-11 23:41:57.418327
4255,8f14e4,BTC,2017-11-12,BUY,3.56665398831456,0.30,2017-11-12 01:06:14.626396
4256,d3d944,ETH,2017-11-12,SELL,7.05908193163214,0.30,2017-11-12 05:54:17.288856
4257,6512bd,BTC,2017-11-12,BUY,7.53502633399695,0.30,2017-11-12 10:05:55.556323
4258,c20ad4,BTC,2017-11-12,BUY,1.8111292603729,0.01,2017-11-12 16:32:58.176256
4259,c9f0f8,ETH,2017-11-12,BUY,5.2959527680564,0.30,2017-11-12 17:00:53.199179
4260,45c48c,BTC,2017-11-12,BUY,9.07805255835694,0.03,2017-11-12 17:30:51.243118
4261,45c48c,ETH,2017-11-12,BUY,2.25077302993252,0.29,2017-11-12 21:18:25.638099
4262,c9f0f8,BTC,2017-11-12,BUY,3.95417441193803,0.30,2017-11-12 22:42:44.318574
4263,c81e72,BTC,2017-11-12,BUY,5.65305367262095,0.30,2017-11-12 23:05:45.759916
4264,e4da3b,BTC,2017-11-13,BUY,3.67377360131169,0.27,2017-11-13 01:22:39.705285
4265,6512bd,BTC,2017-11-13,BUY,5.83055087776696,0.30,2017-11-13 01:52:42.041395
4266,e4da3b,BTC,2017-11-13,BUY,5.36940376355542,0.30,2017-11-13 03:06:59.223893
4267,6512bd,BTC,2017-11-13,BUY,6.97096923099448,0.30,2017-11-13 04:31:50.618219
4268,c81e72,BTC,2017-11-13,BUY,0.408090225325743,0.30,2017-11-13 06:49:18.300049
4269,e4da3b,BTC,2017-11-13,BUY,6.46174506012503,0.30,2017-11-13 09:41:32.747524
4270,c20ad4,BTC,2017-11-13,BUY,4.80883710614908,0.30,2017-11-13 14:17:38.58442
4271,c81e72,ETH,2017-11-13,BUY,0.209180464366874,0.30,2017-11-13 15:36:36.692873
4272,a87ff6,BTC,2017-11-13,BUY,7.93632410658287,0.15,2017-11-13 17:03:03.739341
4273,c81e72,BTC,2017-11-13,BUY,5.47993659473104,0.22,2017-11-13 19:03:54.255142
4274,c4ca42,BTC,2017-11-13,SELL,6.47692768745724,0.30,2017-11-13 20:58:17.052549
4275,d3d944,BTC,2017-11-13,BUY,0.330251937539252,0.07,2017-11-13 22:29:15.30299
4276,8f14e4,ETH,2017-11-14,BUY,5.88618629956702,0.30,2017-11-14 00:50:03.317973
4277,c9f0f8,BTC,2017-11-14,BUY,0.85443427479273,0.30,2017-11-14 04:07:48.107047
4278,aab323,BTC,2017-11-14,BUY,7.59132799009304,0.30,2017-11-14 08:54:03.449271
4279,c9f0f8,BTC,2017-11-14,BUY,7.00057211645468,0.30,2017-11-14 09:06:26.775819
4280,c51ce4,BTC,2017-11-14,BUY,2.5133970860615,0.30,2017-11-14 09:12:28.903832
4281,c9f0f8,BTC,2017-11-14,BUY,3.90161400702187,0.30,2017-11-14 10:14:37.387407
4282,8f14e4,ETH,2017-11-14,BUY,7.92128277853596,0.30,2017-11-14 10:25:19.70895
4283,6512bd,ETH,2017-11-14,BUY,3.55681242149583,0.30,2017-11-14 10:31:19.646787
4284,a87ff6,BTC,2017-11-14,BUY,8.04419490247366,0.01,2017-11-14 10:52:35.375362
4285,a87ff6,BTC,2017-11-14,BUY,5.08525743059646,0.30,2017-11-14 11:29:43.845606
4286,167909,BTC,2017-11-14,BUY,4.83260556333409,0.30,2017-11-14 11:42:09.449976
4287,167909,BTC,2017-11-14,BUY,7.16035212177179,0.30,2017-11-14 12:57:25.683403
4288,c9f0f8,ETH,2017-11-14,BUY,0.932617926752606,0.30,2017-11-14 14:04:46.371837
4289,8f14e4,BTC,2017-11-14,BUY,1.81631036928184,0.30,2017-11-14 16:28:51.919956
4290,c81e72,BTC,2017-11-14,SELL,6.62921617238798,0.07,2017-11-14 18:28:10.484548
4291,c4ca42,ETH,2017-11-14,BUY,0.0744223238038089,0.30,2017-11-14 20:17:41.368826
4292,167909,BTC,2017-11-14,BUY,0.636169476590887,0.30,2017-11-14 21:39:42.633908
4293,aab323,ETH,2017-11-15,BUY,0.417946649253018,0.30,2017-11-15 00:33:47.399796
4294,e4da3b,ETH,2017-11-15,SELL,3.16779066189451,0.02,2017-11-15 00:36:27.598196
4295,c4ca42,ETH,2017-11-15,BUY,6.56312412484379,0.30,2017-11-15 01:29:03.420599
4296,c4ca42,ETH,2017-11-15,BUY,2.36916649311592,0.07,2017-11-15 01:49:41.851658
4297,c20ad4,ETH,2017-11-15,BUY,3.86946500119887,0.04,2017-11-15 02:25:37.510422
4298,c9f0f8,BTC,2017-11-15,BUY,2.59754167282249,0.30,2017-11-15 05:06:36.932168
4299,c4ca42,BTC,2017-11-15,SELL,7.18306296862355,0.30,2017-11-15 08:27:47.534382
4300,c81e72,BTC,2017-11-15,BUY,7.63562566802296,0.10,2017-11-15 12:31:47.16634
4301,6512bd,ETH,2017-11-15,BUY,2.1676940239875,0.30,2017-11-15 17:23:22.254287
4302,a87ff6,BTC,2017-11-16,BUY,0.686347086579921,0.30,2017-11-16 00:15:12.276092
4303,d3d944,ETH,2017-11-16,BUY,0.180860450672604,0.30,2017-11-16 01:29:00.280507
4304,6512bd,BTC,2017-11-16,BUY,2.7211642074381,0.30,2017-11-16 04:49:28.480435
4305,c4ca42,BTC,2017-11-16,BUY,8.71979264712191,0.30,2017-11-16 06:59:17.598164
4306,d3d944,ETH,2017-11-16,BUY,6.15701776570379,0.30,2017-11-16 08:28:48.724279
4307,c51ce4,ETH,2017-11-16,SELL,3.04976262253636,0.30,2017-11-16 14:49:57.27126
4308,e4da3b,BTC,2017-11-16,SELL,0.935102685920306,0.30,2017-11-16 15:31:29.806622
4309,e4da3b,BTC,2017-11-16,SELL,7.46907040460766,0.30,2017-11-16 16:01:14.262144
4310,c20ad4,BTC,2017-11-16,BUY,9.12802403362893,0.26,2017-11-16 20:33:20.385372
4311,c4ca42,ETH,2017-11-16,BUY,1.38530662009099,0.30,2017-11-16 21:52:57.631018
4312,c9f0f8,ETH,2017-11-16,BUY,0.596366093271818,0.23,2017-11-16 23:12:58.350148
4313,aab323,BTC,2017-11-17,BUY,6.94684838323699,0.30,2017-11-17 00:04:52.076085
4314,167909,ETH,2017-11-17,SELL,2.54293067838351,0.30,2017-11-17 01:10:51.458468
4315,8f14e4,ETH,2017-11-17,BUY,5.65037430005663,0.16,2017-11-17 03:36:20.901352
4316,a87ff6,ETH,2017-11-17,BUY,8.47365743928368,0.30,2017-11-17 04:19:12.672958
4317,45c48c,BTC,2017-11-17,BUY,2.5416592297216,0.30,2017-11-17 04:34:26.008531
4318,c81e72,ETH,2017-11-17,BUY,1.41404721963912,0.30,2017-11-17 06:23:40.020579
4319,6512bd,ETH,2017-11-17,BUY,9.42489938917614,0.14,2017-11-17 07:03:13.636061
4320,c9f0f8,BTC,2017-11-17,BUY,6.9352860504927,0.30,2017-11-17 09:07:56.853988
4321,eccbc8,ETH,2017-11-17,BUY,8.76591870899762,0.30,2017-11-17 09:10:41.164392
4322,45c48c,ETH,2017-11-17,BUY,4.20738874280257,0.30,2017-11-17 13:29:05.428579
4323,6512bd,ETH,2017-11-17,BUY,9.21988496824685,0.30,2017-11-17 16:58:10.09147
4324,c51ce4,ETH,2017-11-17,BUY,8.90182414727089,0.30,2017-11-17 21:16:57.955713
4325,d3d944,ETH,2017-11-18,BUY,6.51756280210346,0.09,2017-11-18 03:59:50.778019
4326,c20ad4,ETH,2017-11-18,SELL,0.576691755602248,0.30,2017-11-18 04:59:41.265908
4327,aab323,ETH,2017-11-18,SELL,4.84066537956185,0.14,2017-11-18 07:16:16.440532
4328,aab323,ETH,2017-11-18,SELL,2.24768511105079,0.30,2017-11-18 07:45:23.807983
4329,45c48c,BTC,2017-11-18,BUY,4.01030800970556,0.06,2017-11-18 09:45:06.801378
4330,8f14e4,BTC,2017-11-18,BUY,4.6653227713708,0.30,2017-11-18 09:55:30.83589
4331,a87ff6,BTC,2017-11-18,SELL,3.5001840519632,0.25,2017-11-18 11:54:07.322112
4332,c51ce4,BTC,2017-11-18,BUY,3.31378388794949,0.30,2017-11-18 12:47:32.76668
4333,a87ff6,BTC,2017-11-18,BUY,4.88173385328754,0.30,2017-11-18 14:20:26.434843
4334,c4ca42,BTC,2017-11-18,BUY,1.08896603964379,0.30,2017-11-18 15:04:07.127831
4335,c20ad4,ETH,2017-11-18,BUY,1.24483328952724,0.01,2017-11-18 16:18:31.656173
4336,aab323,BTC,2017-11-18,BUY,7.46456263496288,0.30,2017-11-18 16:53:43.687489
4337,45c48c,ETH,2017-11-18,BUY,9.7997495970996,0.30,2017-11-18 17:25:20.041241
4338,d3d944,BTC,2017-11-18,BUY,8.15171109191713,0.21,2017-11-18 20:13:32.205577
4339,d3d944,BTC,2017-11-18,BUY,3.77797655398336,0.29,2017-11-18 20:21:28.610984
4340,c81e72,ETH,2017-11-19,BUY,9.74340544421548,0.30,2017-11-19 00:00:43.916595
4341,8f14e4,ETH,2017-11-19,BUY,0.890238107008905,0.30,2017-11-19 01:27:10.027209
4342,d3d944,ETH,2017-11-19,BUY,9.13062008777761,0.30,2017-11-19 01:38:25.024345
4343,c4ca42,BTC,2017-11-19,BUY,8.5617671331276,0.30,2017-11-19 03:12:47.221532
4344,c20ad4,BTC,2017-11-19,BUY,7.85678130099473,0.04,2017-11-19 03:32:07.737734
4345,c81e72,ETH,2017-11-19,BUY,7.56861332930338,0.30,2017-11-19 05:23:09.235502
4346,c81e72,BTC,2017-11-19,SELL,5.86213541163797,0.23,2017-11-19 08:49:24.301752
4347,eccbc8,ETH,2017-11-19,BUY,4.38364047158682,0.30,2017-11-19 14:18:05.743645
4348,aab323,ETH,2017-11-19,BUY,1.96570131473475,0.30,2017-11-19 15:00:11.266521
4349,6512bd,BTC,2017-11-19,SELL,5.72306227770749,0.30,2017-11-19 15:11:20.325241
4350,c81e72,ETH,2017-11-19,BUY,6.08122442821188,0.30,2017-11-19 15:27:32.643882
4351,c20ad4,ETH,2017-11-19,SELL,8.27406848380772,0.30,2017-11-19 19:25:01.24195
4352,aab323,ETH,2017-11-19,BUY,9.63933105270318,0.30,2017-11-19 20:22:14.531412
4353,c81e72,BTC,2017-11-19,BUY,4.59122652925192,0.30,2017-11-19 20:36:24.292071
4354,a87ff6,ETH,2017-11-20,BUY,6.79106302144096,0.30,2017-11-20 03:16:26.988409
4355,c20ad4,BTC,2017-11-20,BUY,9.80248542557671,0.30,2017-11-20 06:04:53.287215
4356,45c48c,ETH,2017-11-20,BUY,8.10703365537133,0.19,2017-11-20 07:16:07.193045
4357,167909,BTC,2017-11-20,BUY,7.70514689943543,0.30,2017-11-20 10:12:31.488077
4358,c20ad4,BTC,2017-11-20,BUY,1.91379742663482,0.30,2017-11-20 12:34:58.366319
4359,c4ca42,ETH,2017-11-20,BUY,1.70898969263437,0.30,2017-11-20 13:32:10.437414
4360,45c48c,BTC,2017-11-20,BUY,0.548206718703064,0.30,2017-11-20 14:16:48.888063
4361,aab323,ETH,2017-11-20,BUY,5.2521724056685,0.06,2017-11-20 16:25:44.949788
4362,c4ca42,ETH,2017-11-20,BUY,1.87642364247861,0.30,2017-11-20 22:17:12.237066
4363,c9f0f8,ETH,2017-11-20,BUY,5.51733797608971,0.30,2017-11-20 23:02:55.896975
4364,8f14e4,ETH,2017-11-20,BUY,8.24484757090648,0.30,2017-11-20 23:46:05.644865
4365,c9f0f8,BTC,2017-11-21,BUY,5.63537758825884,0.30,2017-11-21 00:04:18.588493
4366,6512bd,BTC,2017-11-21,BUY,2.12784635089331,0.30,2017-11-21 00:20:57.857741
4367,8f14e4,ETH,2017-11-21,BUY,2.1007726487036,0.30,2017-11-21 00:34:57.969091
4368,e4da3b,BTC,2017-11-21,BUY,7.62328191985933,0.30,2017-11-21 01:33:42.266922
4369,c9f0f8,BTC,2017-11-21,BUY,2.97428562041791,0.30,2017-11-21 01:35:06.314962
4370,8f14e4,ETH,2017-11-21,BUY,9.30908576428369,0.30,2017-11-21 01:58:12.42493
4371,c81e72,ETH,2017-11-21,BUY,2.62265535361269,0.30,2017-11-21 02:50:13.040222
4372,8f14e4,BTC,2017-11-21,BUY,0.17423525366592,0.30,2017-11-21 04:25:26.742082
4373,167909,BTC,2017-11-21,BUY,7.33375095512383,0.30,2017-11-21 06:03:13.667835
4374,8f14e4,BTC,2017-11-21,BUY,7.57120868743844,0.30,2017-11-21 06:52:18.613002
4375,a87ff6,ETH,2017-11-21,BUY,4.40564304769669,0.26,2017-11-21 06:54:30.346389
4376,167909,ETH,2017-11-21,SELL,0.948288239571333,0.01,2017-11-21 07:35:47.357007
4377,aab323,BTC,2017-11-21,SELL,3.45578236161561,0.30,2017-11-21 09:15:25.004051
4378,a87ff6,ETH,2017-11-21,BUY,1.80848331014953,0.30,2017-11-21 09:54:53.412069
4379,c81e72,ETH,2017-11-21,BUY,2.27509657141137,0.30,2017-11-21 10:17:49.965413
4380,c4ca42,BTC,2017-11-21,BUY,0.989772630276455,0.30,2017-11-21 10:56:23.664055
4381,c9f0f8,BTC,2017-11-21,BUY,2.53942921627196,0.30,2017-11-21 16:44:32.305745
4382,e4da3b,ETH,2017-11-21,BUY,2.38158460213594,0.30,2017-11-21 19:02:20.618078
4383,aab323,ETH,2017-11-21,BUY,6.12007258784782,0.30,2017-11-21 20:47:28.189343
4384,d3d944,ETH,2017-11-21,BUY,5.53321739916438,0.30,2017-11-21 23:24:31.30359
4385,aab323,BTC,2017-11-22,BUY,8.86513675224361,0.30,2017-11-22 00:31:20.629287
4386,c9f0f8,BTC,2017-11-22,BUY,5.71410794168305,0.30,2017-11-22 06:28:41.43196
4387,8f14e4,ETH,2017-11-22,BUY,0.990241853714089,0.30,2017-11-22 08:05:00.228281
4388,45c48c,ETH,2017-11-22,BUY,7.77373592383103,0.30,2017-11-22 11:40:18.719684
4389,167909,ETH,2017-11-22,SELL,6.05558770320929,0.30,2017-11-22 13:32:29.290967
4390,8f14e4,ETH,2017-11-22,SELL,2.9803213136876,0.10,2017-11-22 14:33:44.477861
4391,aab323,BTC,2017-11-22,BUY,9.07643241435043,0.30,2017-11-22 15:49:36.159378
4392,45c48c,ETH,2017-11-22,SELL,8.48762163322132,0.30,2017-11-22 15:54:05.600252
4393,45c48c,BTC,2017-11-22,BUY,3.07797345809835,0.30,2017-11-22 18:37:37.701974
4394,eccbc8,BTC,2017-11-22,BUY,6.20808042188525,0.26,2017-11-22 20:23:11.911187
4395,c9f0f8,BTC,2017-11-22,BUY,5.58330661849386,0.30,2017-11-22 21:02:29.723896
4396,a87ff6,BTC,2017-11-22,BUY,8.44391884417025,0.30,2017-11-22 22:18:33.659593
4397,aab323,ETH,2017-11-23,BUY,3.05809103935719,0.20,2017-11-23 01:43:51.724839
4398,c81e72,ETH,2017-11-23,BUY,4.76965533458507,0.30,2017-11-23 02:45:49.100087
4399,c51ce4,ETH,2017-11-23,BUY,9.02746883104289,0.30,2017-11-23 03:49:13.2945
4400,c81e72,ETH,2017-11-23,BUY,3.33336176596564,0.30,2017-11-23 04:16:32.988511
4401,eccbc8,BTC,2017-11-23,BUY,4.86020035797228,0.30,2017-11-23 04:20:19.767392
4402,a87ff6,ETH,2017-11-23,BUY,0.75825339603167,0.30,2017-11-23 04:49:49.432548
4403,167909,BTC,2017-11-23,BUY,7.40095135531096,0.30,2017-11-23 07:06:17.094144
4404,c20ad4,ETH,2017-11-23,BUY,0.927021198603448,0.30,2017-11-23 07:26:52.034624
4405,e4da3b,BTC,2017-11-23,BUY,8.74995653482234,0.30,2017-11-23 09:00:45.163495
4406,c4ca42,ETH,2017-11-23,SELL,2.14300323379678,0.30,2017-11-23 10:06:15.331586
4407,c9f0f8,BTC,2017-11-23,BUY,9.71651926971429,0.30,2017-11-23 12:05:39.355929
4408,d3d944,ETH,2017-11-23,BUY,8.77798699201694,0.10,2017-11-23 20:23:19.110083
4409,c4ca42,BTC,2017-11-23,SELL,8.38117810588631,0.08,2017-11-23 22:01:02.1053
4410,e4da3b,BTC,2017-11-23,BUY,4.93680041754157,0.28,2017-11-23 22:44:19.264981
4411,167909,BTC,2017-11-24,BUY,8.34008271818622,0.30,2017-11-24 00:53:30.383899
4412,c81e72,BTC,2017-11-24,SELL,7.11580213451111,0.30,2017-11-24 00:57:18.343679
4413,d3d944,BTC,2017-11-24,BUY,8.17386868018811,0.30,2017-11-24 01:48:05.805721
4414,167909,BTC,2017-11-24,BUY,1.95981701413441,0.30,2017-11-24 02:34:54.270245
4415,aab323,ETH,2017-11-24,BUY,6.79537850451045,0.26,2017-11-24 02:42:14.355529
4416,6512bd,BTC,2017-11-24,BUY,6.16305162523897,0.30,2017-11-24 02:50:23.991977
4417,c81e72,BTC,2017-11-24,BUY,9.07261976891167,0.21,2017-11-24 02:54:47.108802
4418,d3d944,BTC,2017-11-24,BUY,2.57056991728657,0.27,2017-11-24 03:19:48.141035
4419,8f14e4,BTC,2017-11-24,BUY,2.88236390536742,0.26,2017-11-24 04:46:33.433304
4420,d3d944,BTC,2017-11-24,SELL,3.06486713969893,0.20,2017-11-24 05:51:16.497554
4421,d3d944,ETH,2017-11-24,BUY,5.9752792762573,0.30,2017-11-24 07:46:56.962483
4422,c9f0f8,BTC,2017-11-24,BUY,5.45667510234328,0.19,2017-11-24 08:35:18.469242
4423,c81e72,ETH,2017-11-24,BUY,0.613135533531342,0.30,2017-11-24 11:05:19.311779
4424,c20ad4,BTC,2017-11-24,BUY,1.0581119111826,0.19,2017-11-24 13:39:46.983132
4425,c4ca42,BTC,2017-11-24,BUY,6.55516754197965,0.30,2017-11-24 13:57:24.048704
4426,e4da3b,BTC,2017-11-24,SELL,5.87227256305763,0.30,2017-11-24 14:09:40.041364
4427,d3d944,ETH,2017-11-24,SELL,5.11554090359393,0.30,2017-11-24 15:12:34.361609
4428,c81e72,BTC,2017-11-24,BUY,4.45622583797178,0.30,2017-11-24 15:28:42.118583
4429,167909,BTC,2017-11-24,BUY,8.15019497594651,0.24,2017-11-24 17:05:52.128492
4430,6512bd,ETH,2017-11-24,BUY,7.7389068623442,0.30,2017-11-24 19:01:58.921058
4431,aab323,ETH,2017-11-24,BUY,8.27840493691166,0.30,2017-11-24 20:00:02.492529
4432,d3d944,ETH,2017-11-24,SELL,5.23769282821224,0.30,2017-11-24 22:50:49.779166
4433,c51ce4,ETH,2017-11-25,SELL,8.98977573225832,0.30,2017-11-25 02:00:34.507223
4434,eccbc8,BTC,2017-11-25,SELL,5.56860320198556,0.29,2017-11-25 02:44:07.47631
4435,c81e72,ETH,2017-11-25,BUY,9.06298943341046,0.08,2017-11-25 03:40:10.894622
4436,c20ad4,BTC,2017-11-25,BUY,8.44259335324576,0.21,2017-11-25 05:28:12.920055
4437,c9f0f8,BTC,2017-11-25,BUY,2.78336772792361,0.30,2017-11-25 07:01:18.682795
